,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
11466,-117.99,33.66,29.0,7.193685818395112,5.683579767338681,6.419994928147142,5.4680601411351315,4.6591,353100.0,True,False,False,False,False,0.7900789540745706,1.3155827903717519
17152,-122.2,37.43,22.0,8.100161446936607,6.61338421837956,7.198931240688173,6.486160788944089,5.2391,500001.0,False,False,False,False,True,0.816450914182787,1.2488375960003404
13942,-117.17,34.28,13.0,8.490438454107418,6.577861357721047,6.660575149839686,5.5254529391317835,7.1997,253800.0,False,True,False,False,False,0.7747375348488483,1.5366049711467678
1647,-121.82,37.81,12.0,8.457867725331422,6.492239835020471,7.644919344958857,6.432940092739179,8.3209,485400.0,False,True,False,False,False,0.7675977026190809,1.3147748313213372
5787,-118.24,34.15,19.0,8.487352349405215,7.290292882446597,8.06211758275474,7.195187320178709,2.5924,192900.0,True,False,False,False,False,0.8589596121760507,1.1795874063768519
5590,-118.3,33.79,13.0,8.180320874773685,6.829793737512425,7.67786350067821,6.78105762593618,3.163,224200.0,True,False,False,False,False,0.8349053591007671,1.2063488213823172
9508,-123.22,39.15,45.0,7.207118856207756,5.583496308781699,6.461468176353717,5.602118820879701,3.3667,115200.0,True,False,False,False,False,0.774719609899652,1.2864987492493103
11247,-118.0,33.81,13.0,7.931284761525891,6.406879986069314,7.4673710669175595,6.444131256700441,4.1276,153800.0,True,False,False,False,False,0.8077985066364837,1.230776414319486
60,-122.29,37.83,52.0,7.022868086082641,5.356586274672012,6.318968113746434,5.236441962829949,3.3929,75700.0,False,False,False,True,False,0.7627348554769621,1.3411526635706752
17767,-121.84,37.35,22.0,7.977625098784593,6.645090969505644,7.993957547573565,6.637258031284457,2.2031,164000.0,True,False,False,False,False,0.8329660628597397,1.201945903139876
9346,-122.58,37.98,52.0,8.209580483475577,6.476972362889683,7.348587530927593,6.461468176353717,4.6905,316300.0,False,False,False,True,False,0.7889529039792806,1.2705441332233474
8650,-118.39,33.86,28.0,8.194229304819817,6.639875833826536,7.459338895220296,6.672032945461067,6.1404,368400.0,True,False,False,False,False,0.8103112064390221,1.228145809800638
18864,-122.21,38.1,36.0,8.012680929706839,6.324358962381311,7.27655640271871,6.322565239927284,3.8029,129900.0,False,False,False,True,False,0.7892937479806401,1.2673148675645762
11777,-121.27,38.75,43.0,7.164720378771857,5.730099782973574,6.473890696352274,5.521460917862246,2.7188,85300.0,False,True,False,False,False,0.7997660034229837,1.297613165311661
19003,-121.96,38.33,3.0,8.985445287623167,7.1372784372603855,8.206583614320753,7.103322062526113,4.976,158300.0,False,True,False,False,False,0.7943154967613565,1.2649638026447199
7174,-118.19,34.05,35.0,7.167809184316444,5.730099782973574,7.261225091971921,5.6240175061873385,2.7432,135200.0,True,False,False,False,False,0.7994213623196532,1.2744997995526655
7162,-118.17,34.04,38.0,5.955837369464831,4.634728988229636,5.998936561946683,4.564348191467836,1.625,129700.0,True,False,False,False,False,0.7781825964542909,1.3048604356254228
9371,-122.53,37.92,42.0,7.462789157412448,5.71042701737487,6.584791392385716,5.726847747587197,5.5379,410500.0,False,False,False,True,False,0.7651867012352832,1.30312337368435
11498,-118.04,33.72,14.0,8.410720946905721,6.955592608396297,7.706612913964197,6.871091294610546,4.7821,169400.0,True,False,False,False,False,0.8269912475166874,1.2240735257735273
4154,-118.2,34.11,46.0,8.205218426395412,6.974478911025045,8.331827004436057,6.901737206656574,2.5211,162900.0,True,False,False,False,False,0.8500052708638207,1.1888627718948295
1362,-122.0,38.03,4.0,7.758760544157663,6.013715156042802,7.119635638017636,6.068425588244111,6.0424,165900.0,False,True,False,False,False,0.7750870930758551,1.278545881684387
11375,-117.96,33.68,18.0,7.861341795599989,6.29156913955832,6.706862336602747,6.186208623900494,2.3674,219200.0,True,False,False,False,False,0.8003174652805105,1.2707851082208248
3941,-118.59,34.21,34.0,7.779048644925556,6.257667587882639,7.353081920515432,6.244166900663736,4.8333,225400.0,True,False,False,False,False,0.8044258203687482,1.2458104930056668
7898,-118.06,33.86,16.0,8.631235907456897,6.844815479208263,8.021584533455107,6.795705775173514,5.0778,293700.0,True,False,False,False,False,0.7930284321501085,1.2701014718719952
4512,-118.19,34.03,52.0,6.960347729101308,5.5093883366279774,6.9440872082295275,5.521460917862246,2.1071,136700.0,True,False,False,False,False,0.7915392378448494,1.260598930725776
2419,-119.45,36.59,41.0,7.4673710669175595,5.8377304471659395,7.066466970136958,5.752572638825633,1.6875,66100.0,False,True,False,False,False,0.7817651479820842,1.298092442417554
13261,-117.67,34.1,19.0,7.996317231796746,6.406879986069314,7.190676034332207,6.352629396319567,4.3438,155700.0,False,True,False,False,False,0.8012288407709545,1.2587413388902333
14131,-117.08,32.76,18.0,7.4413203897176174,6.391917113392602,7.402451520818244,6.3080984415095305,1.7391,125000.0,False,False,False,False,True,0.8589762002755484,1.1796455712788316
12976,-121.31,38.67,27.0,7.6004023345004,5.869296913133774,6.878326468291325,5.840641657373398,4.8224,115500.0,False,True,False,False,False,0.7722350284657112,1.3012957788474195
897,-121.96,37.53,28.0,7.989560449333865,6.272877006546167,7.338888133838879,6.302618975744905,4.9615,228000.0,True,False,False,False,False,0.7851341818271332,1.267657219971731
17560,-121.88,37.32,40.0,7.194436851100335,5.926926025970411,7.152268856032539,5.966146739123692,2.7546,172500.0,True,False,False,False,False,0.8238207032234819,1.2058766178045854
18377,-121.84,37.18,6.0,9.124455632819013,7.091742115095153,8.199189359078067,7.037905963447182,8.3837,473400.0,True,False,False,False,False,0.7772235846692533,1.2964730816536563
16934,-122.32,37.56,9.0,7.048386408721883,5.662960480135946,5.934894195619588,5.497168225293202,3.8317,237500.0,False,False,False,False,True,0.8034406957496585,1.2821849577553983
16930,-122.32,37.57,52.0,6.214608098422191,5.003946305945459,5.765191102784844,4.983606621708336,2.9934,256300.0,False,False,False,False,True,0.8051909672656424,1.2470101615467952
1663,-121.93,37.93,16.0,7.682482446534506,5.572154032177765,6.777646593635117,5.5053315359323625,6.6049,312600.0,False,True,False,False,False,0.7253064450139174,1.3954622707810147
1566,-121.96,37.74,2.0,5.303304908059076,3.044522437723423,3.258096538021482,2.302585092994046,15.0001,350000.0,True,False,False,False,False,0.5740802179970582,2.3031960574204886
9746,-121.62,36.63,52.0,7.271008538280992,5.700443573390687,6.729824070489475,5.552959584921617,3.6286,165500.0,True,False,False,False,False,0.7839962700330404,1.3093933833094207
6059,-117.8,34.02,23.0,8.117312461601975,6.3835066348840055,7.336936913707618,6.259581464064923,5.0869,230600.0,True,False,False,False,False,0.786406420238282,1.29678198266161
11082,-117.86,33.82,9.0,7.428333194190806,5.676753802268282,6.923628628138427,5.605802066295998,6.6603,230900.0,True,False,False,False,False,0.7642029044561013,1.3251151407668298
5975,-117.77,34.1,50.0,7.77863014732581,6.20455776256869,7.124478262493424,6.131226489483141,2.8818,167200.0,False,True,False,False,False,0.7976414413663484,1.2686907196575516
7060,-118.04,33.92,35.0,7.8119734296220225,6.259581464064923,7.674152921281675,6.2878585601617845,3.4219,156200.0,True,False,False,False,False,0.8012804345095922,1.242390132487494
19710,-121.66,39.15,22.0,7.6708948313621175,5.932245187448011,7.0909098220799835,5.916202062607435,3.4426,102400.0,False,True,False,False,False,0.7733446120515545,1.296591081607064
9072,-118.14,34.7,36.0,7.095064377287131,5.762051382780177,6.520621127558696,5.673323267171493,2.0182,98400.0,False,True,False,False,False,0.8121210853598139,1.25060111034788
18639,-121.97,37.0,25.0,6.898714534329988,5.117993812416755,6.259581464064923,5.225746673713202,4.8269,272900.0,False,False,False,False,True,0.7418764447997008,1.3201394872492056
4982,-118.29,34.0,52.0,7.855544677915663,6.20455776256869,7.351799869057777,6.129050210060545,2.0809,109600.0,True,False,False,False,False,0.7898316433756145,1.281690377576147
4025,-118.53,34.17,18.0,8.768885326134862,7.253470382684528,7.971776122880628,7.207118856207756,3.855,243800.0,True,False,False,False,False,0.8271827162645429,1.216697754135399
17844,-121.85,37.44,8.0,6.056784013228625,4.127134385045092,5.488937726156687,4.02535169073515,7.309,367900.0,True,False,False,False,False,0.6814068944890581,1.5046595871782014
18335,-122.16,37.44,34.0,7.696212639346407,6.272877006546167,7.085064293952548,6.278521424165844,4.2972,405900.0,False,False,False,True,False,0.8150602511261805,1.2258001716333897
19382,-120.86,37.77,38.0,7.343426229147367,5.634789603169249,6.4967749901858625,5.58724865840025,3.825,96400.0,False,True,False,False,False,0.7673243289084549,1.3143188496017195
5434,-118.42,34.01,33.0,7.912789220690681,6.284134161070802,7.155396301896734,6.236369590203704,4.7083,420100.0,True,False,False,False,False,0.7941743405269528,1.2688133867371094
9014,-118.68,34.08,18.0,4.634728988229636,2.8903717578961645,4.02535169073515,3.091042453358316,3.9934,500001.0,False,False,False,False,True,0.6236333915610938,1.4994064488483991
17255,-119.71,34.42,50.0,6.734591659972948,5.634789603169249,6.192362489474872,5.602118820879701,2.2097,258300.0,True,False,False,False,False,0.8366935796062628,1.2021508067398354
10577,-117.69,33.63,23.0,7.275864600546533,5.564520407322694,6.675823221634848,5.537334267018537,4.9079,273800.0,True,False,False,False,False,0.764791638220523,1.3139652131681896
19730,-121.51,38.79,29.0,7.448333860897476,5.780743515792329,6.7464121285733745,5.645446897643238,2.9324,137500.0,False,True,False,False,False,0.7761122989048972,1.3193523906861786
18495,-121.57,37.01,44.0,7.278628942320682,5.976350909297934,6.9726062513017535,5.8805329864007,2.0625,170300.0,False,True,False,False,False,0.8210819587943528,1.2377498704884768
6790,-118.15,34.1,36.0,8.164794804244766,6.70808408385307,7.731053144007127,6.720220155135295,3.1211,229300.0,True,False,False,False,False,0.8215863649586918,1.214959423316748
11882,-117.37,33.98,43.0,7.959625305098115,6.650279048587422,7.538494999413465,6.516193076042964,2.1151,96700.0,False,True,False,False,False,0.8355015209482209,1.2215146500741338
8353,-118.32,33.95,44.0,7.6128310304073565,5.786897381366708,6.900730664045173,5.7899601708972535,4.6667,175600.0,True,False,False,False,False,0.7601505088255001,1.31483305682699
6731,-118.1,34.13,44.0,7.559038255443384,5.583496308781699,6.626717749249025,5.552959584921617,12.4237,500001.0,True,False,False,False,False,0.7386516802929175,1.3612629697448235
5905,-118.42,34.29,34.0,7.306531398939505,5.7899601708972535,7.237059026124737,5.749392985908253,3.4821,160300.0,True,False,False,False,False,0.7924362265435043,1.270835271975284
10725,-117.82,33.64,18.0,7.5883236773352225,5.564520407322694,6.695798917058491,5.631211781821365,9.8589,500001.0,True,False,False,False,False,0.7333003498444305,1.3475472014445968
12851,-121.37,38.68,29.0,8.231642179973411,6.472346294500901,7.612336837167746,6.416732282512326,3.5429,88200.0,False,True,False,False,False,0.7862764382843724,1.2828402086225885
6280,-117.92,34.03,35.0,7.201916317531627,5.455321115357702,6.80128303447162,5.37989735354046,4.1118,157300.0,True,False,False,False,False,0.7574818804930865,1.3386716965505139
1450,-121.95,37.96,18.0,7.9157131993821155,5.976350909297934,6.9782137426306985,5.926926025970411,6.1436,259500.0,False,True,False,False,False,0.7549984137581482,1.3355512055823378
17421,-120.44,34.64,8.0,6.669498089857879,4.844187086458591,6.102558594613569,4.897839799950911,4.6023,163400.0,False,False,False,False,True,0.7263195852511019,1.3617223842079778
8735,-118.31,33.82,35.0,8.149890544402423,6.703188113240863,7.551186867296149,6.55250788703459,3.402,279900.0,True,False,False,False,False,0.8224881152354621,1.2437818748037777
16970,-122.3,37.55,35.0,8.209580483475577,6.601230118728877,7.565793282428515,6.573680166960646,3.9833,342800.0,False,False,False,False,True,0.8040886050165386,1.2488560859314355
2002,-119.78,36.75,31.0,7.247792581767846,5.940171252720432,7.323830566202317,5.961005339623274,1.2813,56400.0,False,True,False,False,False,0.8195835056956796,1.2158674869138593
5957,-117.87,34.13,29.0,7.425357887027151,6.025865973825314,6.773080375655535,5.993961427306569,3.12,194300.0,True,False,False,False,False,0.8115253251770005,1.23880641827283
19937,-119.38,36.3,14.0,7.566828479208331,5.802118375377063,6.905753276311464,5.676753802268282,3.6875,93200.0,False,True,False,False,False,0.7667833876927129,1.3329499116528225
13598,-117.3,34.07,34.0,6.342121418721152,4.969813299576001,5.961005339623274,4.9344739331306915,1.7981,73300.0,False,True,False,False,False,0.7836200178864018,1.2852679950621149
15485,-117.13,33.14,16.0,7.408530566894626,5.631211781821365,6.901737206656574,5.627621113690637,4.8526,170700.0,True,False,False,False,False,0.7600983394716228,1.3164586629457815
12235,-116.95,33.73,21.0,8.431199478249262,6.698268054115413,7.711548979629146,6.641182169740591,3.2371,94500.0,False,True,False,False,False,0.7944620538744872,1.2695329329565115
929,-122.03,37.55,26.0,8.035278911144667,6.278521424165844,7.37650812632622,6.182084906716632,4.9118,217300.0,False,False,False,True,False,0.781369445117548,1.2997684490574695
15022,-117.0,32.77,30.0,7.497207223203318,5.996452088619021,6.655440350367647,5.958424693029782,2.8125,173500.0,True,False,False,False,False,0.7998247760926805,1.2582532480394721
1517,-122.07,37.93,25.0,8.882114044208821,7.3277805384216315,8.09101504171053,7.2682230211595655,3.7433,252100.0,False,False,False,True,False,0.8250041039722269,1.2220475373899269
3223,-119.68,36.32,28.0,7.189922170745808,5.6240175061873385,6.773080375655535,5.484796933490655,2.5833,54400.0,False,True,False,False,False,0.78220839845391,1.310882108842263
2782,-114.66,32.74,17.0,7.236339342754344,5.958424693029782,6.654152520183219,5.771441123130016,1.2049,44000.0,False,True,False,False,False,0.8234031615717246,1.2538184464454647
17514,-121.92,37.33,52.0,7.993957547573565,6.324358962381311,7.103322062526113,6.2285110035911835,4.7768,301100.0,True,False,False,False,False,0.7911424253561324,1.2834460022571166
11511,-118.11,33.73,32.0,7.138073034044347,5.811140992976701,6.470799503782602,5.814130531825066,5.0476,500001.0,False,False,False,False,True,0.8141050063877222,1.2277111762407737
12812,-121.53,38.61,5.0,9.005773206234908,7.5569505720129,7.984121958702927,7.388327859577107,3.6788,178800.0,False,True,False,False,False,0.8391229047141722,1.218918999995539
17814,-121.82,37.42,13.0,8.23031079913502,6.35088571671474,7.366445148327599,6.267200548541362,6.1091,329400.0,True,False,False,False,False,0.7716459161399103,1.3132355882644533
1064,-121.85,39.75,39.0,6.343880434126331,4.852030263919617,5.5909869805108565,4.867534450455582,1.8095,78100.0,False,True,False,False,False,0.7648363354735627,1.3033046809833198
7873,-118.14,33.88,30.0,7.862112211662748,6.364750756851911,7.416378479192928,6.29156913955832,4.0507,179500.0,True,False,False,False,False,0.809547178353721,1.249626609398539
18157,-122.06,37.37,32.0,7.828436359157585,6.361302477572996,7.057036981697891,6.366470447731438,4.9087,322700.0,True,False,False,False,False,0.8125891539159849,1.2296352309225105
8963,-118.39,33.99,32.0,7.868254265520613,6.037870919922137,6.93828448401696,5.998936561946683,6.603,369200.0,True,False,False,False,False,0.7673710986159437,1.3116081799283652
11808,-121.11,38.91,24.0,7.847371836159788,6.049733455231958,7.047517221357296,6.0014148779611505,4.0679,190500.0,False,True,False,False,False,0.7709247862265785,1.3075869600312922
18930,-122.14,38.07,31.0,8.132118772955806,6.424869023905388,7.467942332285852,6.401917196727186,4.6761,143100.0,False,False,False,True,False,0.7900608935117804,1.2702630357532805
13494,-117.35,34.04,14.0,8.003697339094368,6.259581464064923,7.455876687491824,6.2878585601617845,3.5139,146800.0,False,True,False,False,False,0.7820862282597515,1.2728812619615342
4378,-118.27,34.09,52.0,8.078998258685154,6.638567789166521,7.352441100243583,6.566672429803241,3.9674,268800.0,True,False,False,False,False,0.8217067978730991,1.2303032235958855
